propertyCode,pullDateId,CancellationReason,CxlDate,Resv,RoomNights,RoomRev
US000009,919,CHANGE OF PLANS,2023-10-08,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-08,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-08,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-08,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-08,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-08,0,0,$0.00
US000009,919,NON - GTD,2023-10-08,4,4,$583.20
US000009,919,RATE RESISTANCE,2023-10-08,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-08,0,0,$0.00
US000009,919,UNKNOWN,2023-10-08,3,5,$742.30
US000009,919,USER ERROR,2023-10-08,0,0,$0.00
US000009,919,WEATHER,2023-10-08,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-09,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-09,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-09,1,3,$455.00
US000009,919,DUPLICATE RESERVATION,2023-10-09,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-09,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-09,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-09,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-09,0,0,$0.00
US000009,919,NON - GTD,2023-10-09,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-09,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-09,0,0,$0.00
US000009,919,UNKNOWN,2023-10-09,3,5,$637.65
US000009,919,USER ERROR,2023-10-09,0,0,$0.00
US000009,919,WEATHER,2023-10-09,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-10,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-10,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-10,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-10,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-10,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-10,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-10,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-10,0,0,$0.00
US000009,919,NON - GTD,2023-10-10,12,12,"$1,688.40"
US000009,919,RATE RESISTANCE,2023-10-10,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-10,0,0,$0.00
US000009,919,UNKNOWN,2023-10-10,0,0,$0.00
US000009,919,USER ERROR,2023-10-10,0,0,$0.00
US000009,919,WEATHER,2023-10-10,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-11,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-11,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-11,1,1,$148.00
US000009,919,DUPLICATE RESERVATION,2023-10-11,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-11,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-11,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-11,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-11,0,0,$0.00
US000009,919,NON - GTD,2023-10-11,3,3,$396.90
US000009,919,RATE RESISTANCE,2023-10-11,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-11,0,0,$0.00
US000009,919,UNKNOWN,2023-10-11,6,21,"$2,707.55"
US000009,919,USER ERROR,2023-10-11,0,0,$0.00
US000009,919,WEATHER,2023-10-11,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-12,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-12,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-12,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-12,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-12,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-12,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-12,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-12,0,0,$0.00
US000009,919,NON - GTD,2023-10-12,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-12,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-12,0,0,$0.00
US000009,919,UNKNOWN,2023-10-12,3,7,$943.35
US000009,919,USER ERROR,2023-10-12,0,0,$0.00
US000009,919,WEATHER,2023-10-12,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-13,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-13,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-13,2,2,$348.60
US000009,919,DUPLICATE RESERVATION,2023-10-13,2,5,$714.00
US000009,919,FAMILY EMERGENCY,2023-10-13,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-13,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-13,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-13,0,0,$0.00
US000009,919,NON - GTD,2023-10-13,4,4,$627.70
US000009,919,RATE RESISTANCE,2023-10-13,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-13,0,0,$0.00
US000009,919,UNKNOWN,2023-10-13,2,4,$513.00
US000009,919,USER ERROR,2023-10-13,2,3,$545.00
US000009,919,WEATHER,2023-10-13,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-14,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-14,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-14,2,4,$614.18
US000009,919,DUPLICATE RESERVATION,2023-10-14,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-14,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-14,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-14,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-14,0,0,$0.00
US000009,919,NON - GTD,2023-10-14,2,2,$329.60
US000009,919,RATE RESISTANCE,2023-10-14,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-14,0,0,$0.00
US000009,919,UNKNOWN,2023-10-14,0,0,$0.00
US000009,919,USER ERROR,2023-10-14,1,1,$204.00
US000009,919,WEATHER,2023-10-14,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-15,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-15,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-15,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-15,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-15,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-15,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-15,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-15,0,0,$0.00
US000009,919,NON - GTD,2023-10-15,5,5,$652.50
US000009,919,RATE RESISTANCE,2023-10-15,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-15,0,0,$0.00
US000009,919,UNKNOWN,2023-10-15,2,14,"$1,645.20"
US000009,919,USER ERROR,2023-10-15,0,0,$0.00
US000009,919,WEATHER,2023-10-15,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-16,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-16,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-16,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-16,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-16,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-16,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-16,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-16,0,0,$0.00
US000009,919,NON - GTD,2023-10-16,9,11,"$1,620.90"
US000009,919,RATE RESISTANCE,2023-10-16,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-16,0,0,$0.00
US000009,919,UNKNOWN,2023-10-16,5,34,"$4,472.79"
US000009,919,USER ERROR,2023-10-16,0,0,$0.00
US000009,919,WEATHER,2023-10-16,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-17,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-17,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-17,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-17,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-17,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-17,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-17,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-17,0,0,$0.00
US000009,919,NON - GTD,2023-10-17,2,2,$311.40
US000009,919,RATE RESISTANCE,2023-10-17,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-17,0,0,$0.00
US000009,919,UNKNOWN,2023-10-17,1,1,$148.50
US000009,919,USER ERROR,2023-10-17,0,0,$0.00
US000009,919,WEATHER,2023-10-17,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-18,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-18,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-18,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-18,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-18,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-18,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-18,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-18,0,0,$0.00
US000009,919,NON - GTD,2023-10-18,10,78,"$11,034.00"
US000009,919,RATE RESISTANCE,2023-10-18,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-18,0,0,$0.00
US000009,919,UNKNOWN,2023-10-18,2,3,$357.00
US000009,919,USER ERROR,2023-10-18,0,0,$0.00
US000009,919,WEATHER,2023-10-18,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-19,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-19,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-19,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-19,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-19,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-19,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-19,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-19,0,0,$0.00
US000009,919,NON - GTD,2023-10-19,7,55,"$7,645.50"
US000009,919,RATE RESISTANCE,2023-10-19,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-19,0,0,$0.00
US000009,919,UNKNOWN,2023-10-19,0,0,$0.00
US000009,919,USER ERROR,2023-10-19,1,4,$500.00
US000009,919,WEATHER,2023-10-19,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-20,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-20,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-20,1,2,$198.00
US000009,919,DUPLICATE RESERVATION,2023-10-20,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-20,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-20,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-20,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-20,0,0,$0.00
US000009,919,NON - GTD,2023-10-20,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-20,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-20,0,0,$0.00
US000009,919,UNKNOWN,2023-10-20,1,3,$483.94
US000009,919,USER ERROR,2023-10-20,0,0,$0.00
US000009,919,WEATHER,2023-10-20,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-21,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-21,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-21,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-21,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-21,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-21,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-21,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-21,0,0,$0.00
US000009,919,NON - GTD,2023-10-21,3,9,"$1,109.70"
US000009,919,RATE RESISTANCE,2023-10-21,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-21,0,0,$0.00
US000009,919,UNKNOWN,2023-10-21,0,0,$0.00
US000009,919,USER ERROR,2023-10-21,0,0,$0.00
US000009,919,WEATHER,2023-10-21,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-22,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-22,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-22,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-22,1,6,"$1,038.00"
US000009,919,FAMILY EMERGENCY,2023-10-22,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-22,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-22,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-22,0,0,$0.00
US000009,919,NON - GTD,2023-10-22,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-22,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-22,0,0,$0.00
US000009,919,UNKNOWN,2023-10-22,4,5,$633.57
US000009,919,USER ERROR,2023-10-22,0,0,$0.00
US000009,919,WEATHER,2023-10-22,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-23,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-23,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-23,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-23,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-23,1,1,$49.00
US000009,919,FLIGHT CANCELLATION,2023-10-23,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-23,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-23,0,0,$0.00
US000009,919,NON - GTD,2023-10-23,2,6,"$1,024.00"
US000009,919,RATE RESISTANCE,2023-10-23,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-23,0,0,$0.00
US000009,919,UNKNOWN,2023-10-23,5,14,"$1,372.62"
US000009,919,USER ERROR,2023-10-23,0,0,$0.00
US000009,919,WEATHER,2023-10-23,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-24,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-24,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-24,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-24,1,2,$254.00
US000009,919,FAMILY EMERGENCY,2023-10-24,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-24,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-24,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-24,0,0,$0.00
US000009,919,NON - GTD,2023-10-24,3,3,$534.60
US000009,919,RATE RESISTANCE,2023-10-24,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-24,0,0,$0.00
US000009,919,UNKNOWN,2023-10-24,1,1,$137.70
US000009,919,USER ERROR,2023-10-24,0,0,$0.00
US000009,919,WEATHER,2023-10-24,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-25,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-25,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-25,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-25,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-25,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-25,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-25,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-25,0,0,$0.00
US000009,919,NON - GTD,2023-10-25,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-25,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-25,0,0,$0.00
US000009,919,UNKNOWN,2023-10-25,1,1,$126.35
US000009,919,USER ERROR,2023-10-25,0,0,$0.00
US000009,919,WEATHER,2023-10-25,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-26,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-26,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-26,6,8,"$1,200.65"
US000009,919,DUPLICATE RESERVATION,2023-10-26,1,1,$173.00
US000009,919,FAMILY EMERGENCY,2023-10-26,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-26,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-26,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-26,0,0,$0.00
US000009,919,NON - GTD,2023-10-26,8,10,"$1,696.10"
US000009,919,RATE RESISTANCE,2023-10-26,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-26,0,0,$0.00
US000009,919,UNKNOWN,2023-10-26,8,9,$891.80
US000009,919,USER ERROR,2023-10-26,0,0,$0.00
US000009,919,WEATHER,2023-10-26,1,1,$144.75
US000009,919,4PM GUARANTEE,2023-10-27,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-27,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-27,2,2,$268.56
US000009,919,DUPLICATE RESERVATION,2023-10-27,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-27,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-27,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-27,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-27,0,0,$0.00
US000009,919,NON - GTD,2023-10-27,19,27,"$3,996.50"
US000009,919,RATE RESISTANCE,2023-10-27,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-27,0,0,$0.00
US000009,919,UNKNOWN,2023-10-27,1,4,$529.50
US000009,919,USER ERROR,2023-10-27,0,0,$0.00
US000009,919,WEATHER,2023-10-27,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-28,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-28,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-28,1,1,$159.30
US000009,919,DUPLICATE RESERVATION,2023-10-28,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-28,2,2,$356.38
US000009,919,FLIGHT CANCELLATION,2023-10-28,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-28,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-28,0,0,$0.00
US000009,919,NON - GTD,2023-10-28,1,1,$128.70
US000009,919,RATE RESISTANCE,2023-10-28,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-28,0,0,$0.00
US000009,919,UNKNOWN,2023-10-28,0,0,$0.00
US000009,919,USER ERROR,2023-10-28,0,0,$0.00
US000009,919,WEATHER,2023-10-28,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-29,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-29,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-29,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-29,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-29,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-29,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-29,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-29,0,0,$0.00
US000009,919,NON - GTD,2023-10-29,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-29,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-29,0,0,$0.00
US000009,919,UNKNOWN,2023-10-29,0,0,$0.00
US000009,919,USER ERROR,2023-10-29,3,4,$493.12
US000009,919,WEATHER,2023-10-29,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-30,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-30,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-30,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-30,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-30,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-30,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-30,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-30,0,0,$0.00
US000009,919,NON - GTD,2023-10-30,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-30,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-30,0,0,$0.00
US000009,919,UNKNOWN,2023-10-30,0,0,$0.00
US000009,919,USER ERROR,2023-10-30,0,0,$0.00
US000009,919,WEATHER,2023-10-30,0,0,$0.00
